row	col	xmin	ymin	xmax	ymax
76	34	1475305.08746798	2111045.57403268	1487305.08746798	2123045.57403268
76	35	1487305.08746798	2111045.57403268	1499305.08746798	2123045.57403268
76	36	1499305.08746798	2111045.57403268	1511305.08746798	2123045.57403268
76	37	1511305.08746798	2111045.57403268	1523305.08746798	2123045.57403268
76	38	1523305.08746798	2111045.57403268	1535305.08746798	2123045.57403268
76	39	1535305.08746798	2111045.57403268	1547305.08746798	2123045.57403268
76	40	1547305.08746798	2111045.57403268	1559305.08746798	2123045.57403268
76	41	1559305.08746798	2111045.57403268	1571305.08746798	2123045.57403268
76	42	1571305.08746798	2111045.57403268	1583305.08746798	2123045.57403268
76	43	1583305.08746798	2111045.57403268	1595305.08746798	2123045.57403268
76	44	1595305.08746798	2111045.57403268	1607305.08746798	2123045.57403268
76	45	1607305.08746798	2111045.57403268	1619305.08746798	2123045.57403268
76	46	1619305.08746798	2111045.57403268	1631305.08746798	2123045.57403268
76	47	1631305.08746798	2111045.57403268	1643305.08746798	2123045.57403268
76	48	1643305.08746798	2111045.57403268	1655305.08746798	2123045.57403268
76	49	1655305.08746798	2111045.57403268	1667305.08746798	2123045.57403268
76	50	1667305.08746798	2111045.57403268	1679305.08746798	2123045.57403268
76	51	1679305.08746798	2111045.57403268	1691305.08746798	2123045.57403268
76	52	1691305.08746798	2111045.57403268	1703305.08746798	2123045.57403268
76	53	1703305.08746798	2111045.57403268	1715305.08746798	2123045.57403268
76	54	1715305.08746798	2111045.57403268	1727305.08746798	2123045.57403268
76	55	1727305.08746798	2111045.57403268	1739305.08746798	2123045.57403268
76	56	1739305.08746798	2111045.57403268	1751305.08746798	2123045.57403268
76	57	1751305.08746798	2111045.57403268	1763305.08746798	2123045.57403268
76	58	1763305.08746798	2111045.57403268	1775305.08746798	2123045.57403268
76	59	1775305.08746798	2111045.57403268	1787305.08746798	2123045.57403268
76	60	1787305.08746798	2111045.57403268	1799305.08746798	2123045.57403268
76	61	1799305.08746798	2111045.57403268	1811305.08746798	2123045.57403268
76	62	1811305.08746798	2111045.57403268	1823305.08746798	2123045.57403268
76	63	1823305.08746798	2111045.57403268	1835305.08746798	2123045.57403268
76	64	1835305.08746798	2111045.57403268	1847305.08746798	2123045.57403268
77	18	1283305.08746798	2099045.57403268	1295305.08746798	2111045.57403268
77	19	1295305.08746798	2099045.57403268	1307305.08746798	2111045.57403268
77	20	1307305.08746798	2099045.57403268	1319305.08746798	2111045.57403268
77	21	1319305.08746798	2099045.57403268	1331305.08746798	2111045.57403268
77	22	1331305.08746798	2099045.57403268	1343305.08746798	2111045.57403268
77	23	1343305.08746798	2099045.57403268	1355305.08746798	2111045.57403268
77	24	1355305.08746798	2099045.57403268	1367305.08746798	2111045.57403268
77	25	1367305.08746798	2099045.57403268	1379305.08746798	2111045.57403268
77	26	1379305.08746798	2099045.57403268	1391305.08746798	2111045.57403268
77	27	1391305.08746798	2099045.57403268	1403305.08746798	2111045.57403268
77	28	1403305.08746798	2099045.57403268	1415305.08746798	2111045.57403268
77	29	1415305.08746798	2099045.57403268	1427305.08746798	2111045.57403268
77	30	1427305.08746798	2099045.57403268	1439305.08746798	2111045.57403268
77	31	1439305.08746798	2099045.57403268	1451305.08746798	2111045.57403268
77	32	1451305.08746798	2099045.57403268	1463305.08746798	2111045.57403268
77	33	1463305.08746798	2099045.57403268	1475305.08746798	2111045.57403268
77	34	1475305.08746798	2099045.57403268	1487305.08746798	2111045.57403268
77	35	1487305.08746798	2099045.57403268	1499305.08746798	2111045.57403268
77	36	1499305.08746798	2099045.57403268	1511305.08746798	2111045.57403268
77	37	1511305.08746798	2099045.57403268	1523305.08746798	2111045.57403268
77	38	1523305.08746798	2099045.57403268	1535305.08746798	2111045.57403268
77	39	1535305.08746798	2099045.57403268	1547305.08746798	2111045.57403268
77	40	1547305.08746798	2099045.57403268	1559305.08746798	2111045.57403268
77	41	1559305.08746798	2099045.57403268	1571305.08746798	2111045.57403268
77	42	1571305.08746798	2099045.57403268	1583305.08746798	2111045.57403268
77	43	1583305.08746798	2099045.57403268	1595305.08746798	2111045.57403268
77	44	1595305.08746798	2099045.57403268	1607305.08746798	2111045.57403268
77	45	1607305.08746798	2099045.57403268	1619305.08746798	2111045.57403268
77	46	1619305.08746798	2099045.57403268	1631305.08746798	2111045.57403268
77	47	1631305.08746798	2099045.57403268	1643305.08746798	2111045.57403268
77	48	1643305.08746798	2099045.57403268	1655305.08746798	2111045.57403268
77	49	1655305.08746798	2099045.57403268	1667305.08746798	2111045.57403268
77	50	1667305.08746798	2099045.57403268	1679305.08746798	2111045.57403268
77	51	1679305.08746798	2099045.57403268	1691305.08746798	2111045.57403268
77	52	1691305.08746798	2099045.57403268	1703305.08746798	2111045.57403268
77	53	1703305.08746798	2099045.57403268	1715305.08746798	2111045.57403268
77	54	1715305.08746798	2099045.57403268	1727305.08746798	2111045.57403268
77	55	1727305.08746798	2099045.57403268	1739305.08746798	2111045.57403268
77	56	1739305.08746798	2099045.57403268	1751305.08746798	2111045.57403268
77	57	1751305.08746798	2099045.57403268	1763305.08746798	2111045.57403268
77	58	1763305.08746798	2099045.57403268	1775305.08746798	2111045.57403268
77	59	1775305.08746798	2099045.57403268	1787305.08746798	2111045.57403268
77	60	1787305.08746798	2099045.57403268	1799305.08746798	2111045.57403268
77	61	1799305.08746798	2099045.57403268	1811305.08746798	2111045.57403268
77	62	1811305.08746798	2099045.57403268	1823305.08746798	2111045.57403268
77	63	1823305.08746798	2099045.57403268	1835305.08746798	2111045.57403268
77	64	1835305.08746798	2099045.57403268	1847305.08746798	2111045.57403268
78	18	1283305.08746798	2087045.57403268	1295305.08746798	2099045.57403268
78	19	1295305.08746798	2087045.57403268	1307305.08746798	2099045.57403268
78	20	1307305.08746798	2087045.57403268	1319305.08746798	2099045.57403268
78	21	1319305.08746798	2087045.57403268	1331305.08746798	2099045.57403268
78	22	1331305.08746798	2087045.57403268	1343305.08746798	2099045.57403268
78	23	1343305.08746798	2087045.57403268	1355305.08746798	2099045.57403268
78	24	1355305.08746798	2087045.57403268	1367305.08746798	2099045.57403268
78	25	1367305.08746798	2087045.57403268	1379305.08746798	2099045.57403268
78	26	1379305.08746798	2087045.57403268	1391305.08746798	2099045.57403268
78	27	1391305.08746798	2087045.57403268	1403305.08746798	2099045.57403268
78	28	1403305.08746798	2087045.57403268	1415305.08746798	2099045.57403268
78	29	1415305.08746798	2087045.57403268	1427305.08746798	2099045.57403268
78	30	1427305.08746798	2087045.57403268	1439305.08746798	2099045.57403268
78	31	1439305.08746798	2087045.57403268	1451305.08746798	2099045.57403268
78	32	1451305.08746798	2087045.57403268	1463305.08746798	2099045.57403268
78	33	1463305.08746798	2087045.57403268	1475305.08746798	2099045.57403268
78	34	1475305.08746798	2087045.57403268	1487305.08746798	2099045.57403268
78	35	1487305.08746798	2087045.57403268	1499305.08746798	2099045.57403268
78	36	1499305.08746798	2087045.57403268	1511305.08746798	2099045.57403268
78	37	1511305.08746798	2087045.57403268	1523305.08746798	2099045.57403268
78	38	1523305.08746798	2087045.57403268	1535305.08746798	2099045.57403268
78	39	1535305.08746798	2087045.57403268	1547305.08746798	2099045.57403268
78	40	1547305.08746798	2087045.57403268	1559305.08746798	2099045.57403268
78	41	1559305.08746798	2087045.57403268	1571305.08746798	2099045.57403268
78	42	1571305.08746798	2087045.57403268	1583305.08746798	2099045.57403268
78	43	1583305.08746798	2087045.57403268	1595305.08746798	2099045.57403268
78	44	1595305.08746798	2087045.57403268	1607305.08746798	2099045.57403268
78	45	1607305.08746798	2087045.57403268	1619305.08746798	2099045.57403268
78	46	1619305.08746798	2087045.57403268	1631305.08746798	2099045.57403268
78	47	1631305.08746798	2087045.57403268	1643305.08746798	2099045.57403268
78	48	1643305.08746798	2087045.57403268	1655305.08746798	2099045.57403268
78	49	1655305.08746798	2087045.57403268	1667305.08746798	2099045.57403268
78	50	1667305.08746798	2087045.57403268	1679305.08746798	2099045.57403268
78	51	1679305.08746798	2087045.57403268	1691305.08746798	2099045.57403268
78	52	1691305.08746798	2087045.57403268	1703305.08746798	2099045.57403268
78	53	1703305.08746798	2087045.57403268	1715305.08746798	2099045.57403268
78	54	1715305.08746798	2087045.57403268	1727305.08746798	2099045.57403268
78	55	1727305.08746798	2087045.57403268	1739305.08746798	2099045.57403268
78	56	1739305.08746798	2087045.57403268	1751305.08746798	2099045.57403268
78	57	1751305.08746798	2087045.57403268	1763305.08746798	2099045.57403268
78	58	1763305.08746798	2087045.57403268	1775305.08746798	2099045.57403268
78	59	1775305.08746798	2087045.57403268	1787305.08746798	2099045.57403268
78	60	1787305.08746798	2087045.57403268	1799305.08746798	2099045.57403268
78	61	1799305.08746798	2087045.57403268	1811305.08746798	2099045.57403268
78	62	1811305.08746798	2087045.57403268	1823305.08746798	2099045.57403268
78	63	1823305.08746798	2087045.57403268	1835305.08746798	2099045.57403268
78	64	1835305.08746798	2087045.57403268	1847305.08746798	2099045.57403268
79	18	1283305.08746798	2075045.57403268	1295305.08746798	2087045.57403268
79	19	1295305.08746798	2075045.57403268	1307305.08746798	2087045.57403268
79	20	1307305.08746798	2075045.57403268	1319305.08746798	2087045.57403268
79	21	1319305.08746798	2075045.57403268	1331305.08746798	2087045.57403268
79	22	1331305.08746798	2075045.57403268	1343305.08746798	2087045.57403268
79	23	1343305.08746798	2075045.57403268	1355305.08746798	2087045.57403268
79	24	1355305.08746798	2075045.57403268	1367305.08746798	2087045.57403268
79	25	1367305.08746798	2075045.57403268	1379305.08746798	2087045.57403268
79	26	1379305.08746798	2075045.57403268	1391305.08746798	2087045.57403268
79	27	1391305.08746798	2075045.57403268	1403305.08746798	2087045.57403268
79	28	1403305.08746798	2075045.57403268	1415305.08746798	2087045.57403268
79	29	1415305.08746798	2075045.57403268	1427305.08746798	2087045.57403268
79	30	1427305.08746798	2075045.57403268	1439305.08746798	2087045.57403268
79	31	1439305.08746798	2075045.57403268	1451305.08746798	2087045.57403268
79	32	1451305.08746798	2075045.57403268	1463305.08746798	2087045.57403268
79	33	1463305.08746798	2075045.57403268	1475305.08746798	2087045.57403268
79	34	1475305.08746798	2075045.57403268	1487305.08746798	2087045.57403268
79	35	1487305.08746798	2075045.57403268	1499305.08746798	2087045.57403268
79	36	1499305.08746798	2075045.57403268	1511305.08746798	2087045.57403268
79	37	1511305.08746798	2075045.57403268	1523305.08746798	2087045.57403268
79	38	1523305.08746798	2075045.57403268	1535305.08746798	2087045.57403268
79	39	1535305.08746798	2075045.57403268	1547305.08746798	2087045.57403268
79	40	1547305.08746798	2075045.57403268	1559305.08746798	2087045.57403268
79	41	1559305.08746798	2075045.57403268	1571305.08746798	2087045.57403268
79	42	1571305.08746798	2075045.57403268	1583305.08746798	2087045.57403268
79	43	1583305.08746798	2075045.57403268	1595305.08746798	2087045.57403268
79	44	1595305.08746798	2075045.57403268	1607305.08746798	2087045.57403268
79	45	1607305.08746798	2075045.57403268	1619305.08746798	2087045.57403268
79	46	1619305.08746798	2075045.57403268	1631305.08746798	2087045.57403268
79	47	1631305.08746798	2075045.57403268	1643305.08746798	2087045.57403268
79	48	1643305.08746798	2075045.57403268	1655305.08746798	2087045.57403268
79	49	1655305.08746798	2075045.57403268	1667305.08746798	2087045.57403268
79	50	1667305.08746798	2075045.57403268	1679305.08746798	2087045.57403268
79	51	1679305.08746798	2075045.57403268	1691305.08746798	2087045.57403268
79	52	1691305.08746798	2075045.57403268	1703305.08746798	2087045.57403268
79	53	1703305.08746798	2075045.57403268	1715305.08746798	2087045.57403268
79	54	1715305.08746798	2075045.57403268	1727305.08746798	2087045.57403268
79	55	1727305.08746798	2075045.57403268	1739305.08746798	2087045.57403268
79	56	1739305.08746798	2075045.57403268	1751305.08746798	2087045.57403268
79	57	1751305.08746798	2075045.57403268	1763305.08746798	2087045.57403268
79	58	1763305.08746798	2075045.57403268	1775305.08746798	2087045.57403268
79	59	1775305.08746798	2075045.57403268	1787305.08746798	2087045.57403268
79	60	1787305.08746798	2075045.57403268	1799305.08746798	2087045.57403268
79	61	1799305.08746798	2075045.57403268	1811305.08746798	2087045.57403268
79	62	1811305.08746798	2075045.57403268	1823305.08746798	2087045.57403268
79	63	1823305.08746798	2075045.57403268	1835305.08746798	2087045.57403268
79	64	1835305.08746798	2075045.57403268	1847305.08746798	2087045.57403268
80	18	1283305.08746798	2063045.57403268	1295305.08746798	2075045.57403268
80	19	1295305.08746798	2063045.57403268	1307305.08746798	2075045.57403268
80	20	1307305.08746798	2063045.57403268	1319305.08746798	2075045.57403268
80	21	1319305.08746798	2063045.57403268	1331305.08746798	2075045.57403268
80	22	1331305.08746798	2063045.57403268	1343305.08746798	2075045.57403268
80	23	1343305.08746798	2063045.57403268	1355305.08746798	2075045.57403268
80	24	1355305.08746798	2063045.57403268	1367305.08746798	2075045.57403268
80	25	1367305.08746798	2063045.57403268	1379305.08746798	2075045.57403268
80	26	1379305.08746798	2063045.57403268	1391305.08746798	2075045.57403268
80	27	1391305.08746798	2063045.57403268	1403305.08746798	2075045.57403268
80	28	1403305.08746798	2063045.57403268	1415305.08746798	2075045.57403268
80	29	1415305.08746798	2063045.57403268	1427305.08746798	2075045.57403268
80	30	1427305.08746798	2063045.57403268	1439305.08746798	2075045.57403268
80	31	1439305.08746798	2063045.57403268	1451305.08746798	2075045.57403268
80	32	1451305.08746798	2063045.57403268	1463305.08746798	2075045.57403268
80	33	1463305.08746798	2063045.57403268	1475305.08746798	2075045.57403268
80	34	1475305.08746798	2063045.57403268	1487305.08746798	2075045.57403268
80	35	1487305.08746798	2063045.57403268	1499305.08746798	2075045.57403268
80	36	1499305.08746798	2063045.57403268	1511305.08746798	2075045.57403268
80	37	1511305.08746798	2063045.57403268	1523305.08746798	2075045.57403268
80	38	1523305.08746798	2063045.57403268	1535305.08746798	2075045.57403268
80	39	1535305.08746798	2063045.57403268	1547305.08746798	2075045.57403268
80	40	1547305.08746798	2063045.57403268	1559305.08746798	2075045.57403268
80	41	1559305.08746798	2063045.57403268	1571305.08746798	2075045.57403268
80	42	1571305.08746798	2063045.57403268	1583305.08746798	2075045.57403268
80	43	1583305.08746798	2063045.57403268	1595305.08746798	2075045.57403268
80	44	1595305.08746798	2063045.57403268	1607305.08746798	2075045.57403268
80	45	1607305.08746798	2063045.57403268	1619305.08746798	2075045.57403268
80	46	1619305.08746798	2063045.57403268	1631305.08746798	2075045.57403268
80	47	1631305.08746798	2063045.57403268	1643305.08746798	2075045.57403268
80	48	1643305.08746798	2063045.57403268	1655305.08746798	2075045.57403268
80	49	1655305.08746798	2063045.57403268	1667305.08746798	2075045.57403268
80	50	1667305.08746798	2063045.57403268	1679305.08746798	2075045.57403268
80	51	1679305.08746798	2063045.57403268	1691305.08746798	2075045.57403268
80	52	1691305.08746798	2063045.57403268	1703305.08746798	2075045.57403268
80	53	1703305.08746798	2063045.57403268	1715305.08746798	2075045.57403268
80	54	1715305.08746798	2063045.57403268	1727305.08746798	2075045.57403268
80	55	1727305.08746798	2063045.57403268	1739305.08746798	2075045.57403268
80	56	1739305.08746798	2063045.57403268	1751305.08746798	2075045.57403268
80	57	1751305.08746798	2063045.57403268	1763305.08746798	2075045.57403268
80	58	1763305.08746798	2063045.57403268	1775305.08746798	2075045.57403268
80	59	1775305.08746798	2063045.57403268	1787305.08746798	2075045.57403268
80	60	1787305.08746798	2063045.57403268	1799305.08746798	2075045.57403268
80	61	1799305.08746798	2063045.57403268	1811305.08746798	2075045.57403268
80	62	1811305.08746798	2063045.57403268	1823305.08746798	2075045.57403268
80	63	1823305.08746798	2063045.57403268	1835305.08746798	2075045.57403268
80	64	1835305.08746798	2063045.57403268	1847305.08746798	2075045.57403268
81	17	1271305.08746798	2051045.57403268	1283305.08746798	2063045.57403268
81	18	1283305.08746798	2051045.57403268	1295305.08746798	2063045.57403268
81	19	1295305.08746798	2051045.57403268	1307305.08746798	2063045.57403268
81	20	1307305.08746798	2051045.57403268	1319305.08746798	2063045.57403268
81	21	1319305.08746798	2051045.57403268	1331305.08746798	2063045.57403268
81	22	1331305.08746798	2051045.57403268	1343305.08746798	2063045.57403268
81	23	1343305.08746798	2051045.57403268	1355305.08746798	2063045.57403268
81	24	1355305.08746798	2051045.57403268	1367305.08746798	2063045.57403268
81	25	1367305.08746798	2051045.57403268	1379305.08746798	2063045.57403268
81	26	1379305.08746798	2051045.57403268	1391305.08746798	2063045.57403268
81	27	1391305.08746798	2051045.57403268	1403305.08746798	2063045.57403268
81	28	1403305.08746798	2051045.57403268	1415305.08746798	2063045.57403268
81	29	1415305.08746798	2051045.57403268	1427305.08746798	2063045.57403268
81	30	1427305.08746798	2051045.57403268	1439305.08746798	2063045.57403268
81	31	1439305.08746798	2051045.57403268	1451305.08746798	2063045.57403268
81	32	1451305.08746798	2051045.57403268	1463305.08746798	2063045.57403268
81	33	1463305.08746798	2051045.57403268	1475305.08746798	2063045.57403268
81	34	1475305.08746798	2051045.57403268	1487305.08746798	2063045.57403268
81	35	1487305.08746798	2051045.57403268	1499305.08746798	2063045.57403268
81	36	1499305.08746798	2051045.57403268	1511305.08746798	2063045.57403268
81	37	1511305.08746798	2051045.57403268	1523305.08746798	2063045.57403268
81	38	1523305.08746798	2051045.57403268	1535305.08746798	2063045.57403268
81	39	1535305.08746798	2051045.57403268	1547305.08746798	2063045.57403268
81	40	1547305.08746798	2051045.57403268	1559305.08746798	2063045.57403268
81	41	1559305.08746798	2051045.57403268	1571305.08746798	2063045.57403268
81	42	1571305.08746798	2051045.57403268	1583305.08746798	2063045.57403268
81	43	1583305.08746798	2051045.57403268	1595305.08746798	2063045.57403268
81	44	1595305.08746798	2051045.57403268	1607305.08746798	2063045.57403268
81	45	1607305.08746798	2051045.57403268	1619305.08746798	2063045.57403268
81	46	1619305.08746798	2051045.57403268	1631305.08746798	2063045.57403268
81	47	1631305.08746798	2051045.57403268	1643305.08746798	2063045.57403268
81	48	1643305.08746798	2051045.57403268	1655305.08746798	2063045.57403268
81	49	1655305.08746798	2051045.57403268	1667305.08746798	2063045.57403268
81	50	1667305.08746798	2051045.57403268	1679305.08746798	2063045.57403268
81	51	1679305.08746798	2051045.57403268	1691305.08746798	2063045.57403268
81	52	1691305.08746798	2051045.57403268	1703305.08746798	2063045.57403268
81	53	1703305.08746798	2051045.57403268	1715305.08746798	2063045.57403268
81	54	1715305.08746798	2051045.57403268	1727305.08746798	2063045.57403268
81	55	1727305.08746798	2051045.57403268	1739305.08746798	2063045.57403268
81	56	1739305.08746798	2051045.57403268	1751305.08746798	2063045.57403268
81	57	1751305.08746798	2051045.57403268	1763305.08746798	2063045.57403268
81	58	1763305.08746798	2051045.57403268	1775305.08746798	2063045.57403268
81	59	1775305.08746798	2051045.57403268	1787305.08746798	2063045.57403268
81	60	1787305.08746798	2051045.57403268	1799305.08746798	2063045.57403268
81	61	1799305.08746798	2051045.57403268	1811305.08746798	2063045.57403268
81	62	1811305.08746798	2051045.57403268	1823305.08746798	2063045.57403268
81	63	1823305.08746798	2051045.57403268	1835305.08746798	2063045.57403268
81	64	1835305.08746798	2051045.57403268	1847305.08746798	2063045.57403268
82	18	1283305.08746798	2039045.57403268	1295305.08746798	2051045.57403268
82	19	1295305.08746798	2039045.57403268	1307305.08746798	2051045.57403268
82	20	1307305.08746798	2039045.57403268	1319305.08746798	2051045.57403268
82	21	1319305.08746798	2039045.57403268	1331305.08746798	2051045.57403268
82	22	1331305.08746798	2039045.57403268	1343305.08746798	2051045.57403268
82	23	1343305.08746798	2039045.57403268	1355305.08746798	2051045.57403268
82	24	1355305.08746798	2039045.57403268	1367305.08746798	2051045.57403268
82	25	1367305.08746798	2039045.57403268	1379305.08746798	2051045.57403268
82	26	1379305.08746798	2039045.57403268	1391305.08746798	2051045.57403268
82	27	1391305.08746798	2039045.57403268	1403305.08746798	2051045.57403268
82	28	1403305.08746798	2039045.57403268	1415305.08746798	2051045.57403268
82	29	1415305.08746798	2039045.57403268	1427305.08746798	2051045.57403268
82	30	1427305.08746798	2039045.57403268	1439305.08746798	2051045.57403268
82	31	1439305.08746798	2039045.57403268	1451305.08746798	2051045.57403268
82	32	1451305.08746798	2039045.57403268	1463305.08746798	2051045.57403268
82	33	1463305.08746798	2039045.57403268	1475305.08746798	2051045.57403268
82	34	1475305.08746798	2039045.57403268	1487305.08746798	2051045.57403268
82	35	1487305.08746798	2039045.57403268	1499305.08746798	2051045.57403268
82	36	1499305.08746798	2039045.57403268	1511305.08746798	2051045.57403268
82	37	1511305.08746798	2039045.57403268	1523305.08746798	2051045.57403268
82	38	1523305.08746798	2039045.57403268	1535305.08746798	2051045.57403268
82	39	1535305.08746798	2039045.57403268	1547305.08746798	2051045.57403268
82	40	1547305.08746798	2039045.57403268	1559305.08746798	2051045.57403268
82	41	1559305.08746798	2039045.57403268	1571305.08746798	2051045.57403268
82	42	1571305.08746798	2039045.57403268	1583305.08746798	2051045.57403268
82	43	1583305.08746798	2039045.57403268	1595305.08746798	2051045.57403268
82	44	1595305.08746798	2039045.57403268	1607305.08746798	2051045.57403268
82	45	1607305.08746798	2039045.57403268	1619305.08746798	2051045.57403268
82	46	1619305.08746798	2039045.57403268	1631305.08746798	2051045.57403268
82	47	1631305.08746798	2039045.57403268	1643305.08746798	2051045.57403268
82	48	1643305.08746798	2039045.57403268	1655305.08746798	2051045.57403268
82	49	1655305.08746798	2039045.57403268	1667305.08746798	2051045.57403268
82	50	1667305.08746798	2039045.57403268	1679305.08746798	2051045.57403268
82	51	1679305.08746798	2039045.57403268	1691305.08746798	2051045.57403268
82	52	1691305.08746798	2039045.57403268	1703305.08746798	2051045.57403268
82	53	1703305.08746798	2039045.57403268	1715305.08746798	2051045.57403268
82	54	1715305.08746798	2039045.57403268	1727305.08746798	2051045.57403268
82	55	1727305.08746798	2039045.57403268	1739305.08746798	2051045.57403268
82	56	1739305.08746798	2039045.57403268	1751305.08746798	2051045.57403268
82	57	1751305.08746798	2039045.57403268	1763305.08746798	2051045.57403268
82	58	1763305.08746798	2039045.57403268	1775305.08746798	2051045.57403268
82	59	1775305.08746798	2039045.57403268	1787305.08746798	2051045.57403268
82	60	1787305.08746798	2039045.57403268	1799305.08746798	2051045.57403268
82	61	1799305.08746798	2039045.57403268	1811305.08746798	2051045.57403268
82	62	1811305.08746798	2039045.57403268	1823305.08746798	2051045.57403268
82	63	1823305.08746798	2039045.57403268	1835305.08746798	2051045.57403268
83	18	1283305.08746798	2027045.57403268	1295305.08746798	2039045.57403268
83	19	1295305.08746798	2027045.57403268	1307305.08746798	2039045.57403268
83	20	1307305.08746798	2027045.57403268	1319305.08746798	2039045.57403268
83	21	1319305.08746798	2027045.57403268	1331305.08746798	2039045.57403268
83	22	1331305.08746798	2027045.57403268	1343305.08746798	2039045.57403268
83	23	1343305.08746798	2027045.57403268	1355305.08746798	2039045.57403268
83	24	1355305.08746798	2027045.57403268	1367305.08746798	2039045.57403268
83	25	1367305.08746798	2027045.57403268	1379305.08746798	2039045.57403268
83	26	1379305.08746798	2027045.57403268	1391305.08746798	2039045.57403268
83	27	1391305.08746798	2027045.57403268	1403305.08746798	2039045.57403268
83	28	1403305.08746798	2027045.57403268	1415305.08746798	2039045.57403268
83	29	1415305.08746798	2027045.57403268	1427305.08746798	2039045.57403268
83	30	1427305.08746798	2027045.57403268	1439305.08746798	2039045.57403268
83	31	1439305.08746798	2027045.57403268	1451305.08746798	2039045.57403268
83	32	1451305.08746798	2027045.57403268	1463305.08746798	2039045.57403268
83	33	1463305.08746798	2027045.57403268	1475305.08746798	2039045.57403268
83	34	1475305.08746798	2027045.57403268	1487305.08746798	2039045.57403268
83	35	1487305.08746798	2027045.57403268	1499305.08746798	2039045.57403268
83	36	1499305.08746798	2027045.57403268	1511305.08746798	2039045.57403268
83	37	1511305.08746798	2027045.57403268	1523305.08746798	2039045.57403268
83	38	1523305.08746798	2027045.57403268	1535305.08746798	2039045.57403268
83	39	1535305.08746798	2027045.57403268	1547305.08746798	2039045.57403268
83	40	1547305.08746798	2027045.57403268	1559305.08746798	2039045.57403268
83	41	1559305.08746798	2027045.57403268	1571305.08746798	2039045.57403268
83	42	1571305.08746798	2027045.57403268	1583305.08746798	2039045.57403268
83	43	1583305.08746798	2027045.57403268	1595305.08746798	2039045.57403268
83	44	1595305.08746798	2027045.57403268	1607305.08746798	2039045.57403268
83	45	1607305.08746798	2027045.57403268	1619305.08746798	2039045.57403268
83	46	1619305.08746798	2027045.57403268	1631305.08746798	2039045.57403268
83	47	1631305.08746798	2027045.57403268	1643305.08746798	2039045.57403268
83	48	1643305.08746798	2027045.57403268	1655305.08746798	2039045.57403268
83	49	1655305.08746798	2027045.57403268	1667305.08746798	2039045.57403268
83	50	1667305.08746798	2027045.57403268	1679305.08746798	2039045.57403268
83	51	1679305.08746798	2027045.57403268	1691305.08746798	2039045.57403268
83	52	1691305.08746798	2027045.57403268	1703305.08746798	2039045.57403268
83	53	1703305.08746798	2027045.57403268	1715305.08746798	2039045.57403268
83	54	1715305.08746798	2027045.57403268	1727305.08746798	2039045.57403268
83	55	1727305.08746798	2027045.57403268	1739305.08746798	2039045.57403268
83	56	1739305.08746798	2027045.57403268	1751305.08746798	2039045.57403268
83	57	1751305.08746798	2027045.57403268	1763305.08746798	2039045.57403268
83	58	1763305.08746798	2027045.57403268	1775305.08746798	2039045.57403268
83	59	1775305.08746798	2027045.57403268	1787305.08746798	2039045.57403268
83	60	1787305.08746798	2027045.57403268	1799305.08746798	2039045.57403268
83	61	1799305.08746798	2027045.57403268	1811305.08746798	2039045.57403268
83	62	1811305.08746798	2027045.57403268	1823305.08746798	2039045.57403268
83	63	1823305.08746798	2027045.57403268	1835305.08746798	2039045.57403268
84	18	1283305.08746798	2015045.57403268	1295305.08746798	2027045.57403268
84	19	1295305.08746798	2015045.57403268	1307305.08746798	2027045.57403268
84	20	1307305.08746798	2015045.57403268	1319305.08746798	2027045.57403268
84	21	1319305.08746798	2015045.57403268	1331305.08746798	2027045.57403268
84	22	1331305.08746798	2015045.57403268	1343305.08746798	2027045.57403268
84	23	1343305.08746798	2015045.57403268	1355305.08746798	2027045.57403268
84	24	1355305.08746798	2015045.57403268	1367305.08746798	2027045.57403268
84	25	1367305.08746798	2015045.57403268	1379305.08746798	2027045.57403268
84	26	1379305.08746798	2015045.57403268	1391305.08746798	2027045.57403268
84	27	1391305.08746798	2015045.57403268	1403305.08746798	2027045.57403268
84	28	1403305.08746798	2015045.57403268	1415305.08746798	2027045.57403268
84	29	1415305.08746798	2015045.57403268	1427305.08746798	2027045.57403268
84	30	1427305.08746798	2015045.57403268	1439305.08746798	2027045.57403268
84	31	1439305.08746798	2015045.57403268	1451305.08746798	2027045.57403268
84	32	1451305.08746798	2015045.57403268	1463305.08746798	2027045.57403268
84	33	1463305.08746798	2015045.57403268	1475305.08746798	2027045.57403268
84	34	1475305.08746798	2015045.57403268	1487305.08746798	2027045.57403268
84	35	1487305.08746798	2015045.57403268	1499305.08746798	2027045.57403268
84	36	1499305.08746798	2015045.57403268	1511305.08746798	2027045.57403268
84	37	1511305.08746798	2015045.57403268	1523305.08746798	2027045.57403268
84	38	1523305.08746798	2015045.57403268	1535305.08746798	2027045.57403268
84	39	1535305.08746798	2015045.57403268	1547305.08746798	2027045.57403268
84	40	1547305.08746798	2015045.57403268	1559305.08746798	2027045.57403268
84	41	1559305.08746798	2015045.57403268	1571305.08746798	2027045.57403268
84	42	1571305.08746798	2015045.57403268	1583305.08746798	2027045.57403268
84	43	1583305.08746798	2015045.57403268	1595305.08746798	2027045.57403268
84	44	1595305.08746798	2015045.57403268	1607305.08746798	2027045.57403268
84	45	1607305.08746798	2015045.57403268	1619305.08746798	2027045.57403268
84	46	1619305.08746798	2015045.57403268	1631305.08746798	2027045.57403268
